"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","Index","FileName","Package","DataClumps","MessageChains","MiddleMan","SpeculativeGenerality","SwitchStatements","MessageChains","blank","comment","code","codeLines","bug"
"L28379","UMLStateMachineTransitionListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineTransitionListModel.java","L28317","1","0","2","0","15","60","1294","src/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineTransitionListModel.java","app","0","0","1","0","0","0","8","36","15","15","0"
"L28380","UMLStateVertexContainerListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexContainerListModel.java","L28317","1","0","2","0","16","59","1295","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexContainerListModel.java","app","0","0","1","0","0","0","6","36","16","16","0"
"L28381","UMLStateVertexIncomingListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexIncomingListModel.java","L28317","3","0","2","0","31","77","1296","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexIncomingListModel.java","app","0","0","0","0","0","0","7","38","31","31","0"
"L28382","UMLStateVertexOutgoingListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexOutgoingListModel.java","L28317","3","0","2","0","31","78","1297","src/org/argouml/uml/ui/behavior/state_machines/UMLStateVertexOutgoingListModel.java","app","0","0","0","0","0","0","8","38","31","31","0"
"L28383","UMLStubStateComboBoxModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLStubStateComboBoxModel.java","L28317","11","0","2","0","53","102","1298","src/org/argouml/uml/ui/behavior/state_machines/UMLStubStateComboBoxModel.java","app","0","0","0","0","0","0","10","38","53","53","0"
"L28384","UMLSubmachineStateComboBoxModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLSubmachineStateComboBoxModel.java","L28317","3","0","2","0","28","76","1299","src/org/argouml/uml/ui/behavior/state_machines/UMLSubmachineStateComboBoxModel.java","app","0","0","0","0","0","0","8","39","28","28","0"
"L28385","UMLSynchStateBoundDocument.java","src/org/argouml/uml/ui/behavior/state_machines/UMLSynchStateBoundDocument.java","L28317","4","0","3","0","35","93","1300","src/org/argouml/uml/ui/behavior/state_machines/UMLSynchStateBoundDocument.java","app","0","0","0","0","0","0","11","46","35","35","0"
"L28386","UMLTransitionEffectList.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectList.java","L28317","1","0","3","0","15","57","1301","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectList.java","app","0","0","0","0","0","0","7","34","15","15","0"
"L28387","UMLTransitionEffectListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectListModel.java","L28317","1","0","2","0","15","59","1302","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionEffectListModel.java","app","0","0","1","0","0","0","7","36","15","15","0"
"L28388","UMLTransitionGuardListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionGuardListModel.java","L28317","1","0","2","0","15","59","1303","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionGuardListModel.java","app","0","0","1","0","0","0","7","36","15","15","0"
"L28389","UMLTransitionSourceListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionSourceListModel.java","L28317","1","0","2","0","15","60","1304","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionSourceListModel.java","app","0","0","1","0","0","0","8","36","15","15","0"
"L28390","UMLTransitionStateListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStateListModel.java","L28317","1","0","2","0","15","59","1305","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStateListModel.java","app","0","0","1","0","0","0","7","36","15","15","0"
"L28391","UMLTransitionStatemachineListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStatemachineListModel.java","L28317","1","0","2","0","16","60","1306","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionStatemachineListModel.java","app","0","0","1","0","0","0","7","36","16","16","0"
"L28392","UMLTransitionTargetListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTargetListModel.java","L28317","1","0","2","0","15","60","1307","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTargetListModel.java","app","0","0","1","0","0","0","7","37","15","15","0"
"L28393","UMLTransitionTriggerList.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerList.java","L28317","1","0","3","0","13","57","1308","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerList.java","app","0","0","0","0","0","0","8","35","13","13","0"
"L28394","UMLTransitionTriggerListModel.java","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerListModel.java","L28317","1","0","2","0","15","60","1309","src/org/argouml/uml/ui/behavior/state_machines/UMLTransitionTriggerListModel.java","app","0","0","1","0","0","0","7","37","15","15","0"
"L29555","ActionAddExtendExtensionPoint.java","src/org/argouml/uml/ui/behavior/use_cases/ActionAddExtendExtensionPoint.java","L29554","2","0","2","0","41","91","1310","src/org/argouml/uml/ui/behavior/use_cases/ActionAddExtendExtensionPoint.java","app","0","0","1","0","0","0","15","34","41","41","0"
"L29556","ActionNewActor.java","src/org/argouml/uml/ui/behavior/use_cases/ActionNewActor.java","L29554","2","0","3","0","24","67","1311","src/org/argouml/uml/ui/behavior/use_cases/ActionNewActor.java","app","0","0","0","0","0","0","8","34","24","24","0"
"L29557","ActionNewExtendExtensionPoint.java","src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtendExtensionPoint.java","L29554","2","0","2","0","21","67","1312","src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtendExtensionPoint.java","app","0","0","0","0","0","0","8","37","21","21","0"
"L29558","ActionNewExtensionPoint.java","src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtensionPoint.java","L29554","2","0","0","0","24","72","1313","src/org/argouml/uml/ui/behavior/use_cases/ActionNewExtensionPoint.java","app","0","0","0","0","0","0","8","40","24","24","0"
"L29559","ActionNewUseCase.java","src/org/argouml/uml/ui/behavior/use_cases/ActionNewUseCase.java","L29554","3","0","3","0","26","69","1314","src/org/argouml/uml/ui/behavior/use_cases/ActionNewUseCase.java","app","0","0","0","0","0","0","7","36","26","26","0"
"L29560","ActionNewUseCaseExtensionPoint.java","src/org/argouml/uml/ui/behavior/use_cases/ActionNewUseCaseExtensionPoint.java","L29554","2","0","2","0","18","63","1315","src/org/argouml/uml/ui/behavior/use_cases/ActionNewUseCaseExtensionPoint.java","app","0","0","0","0","0","0","7","37","18","18","0"
"L29561","PropPanelActor.java","src/org/argouml/uml/ui/behavior/use_cases/PropPanelActor.java","L29554","1","0","2","0","23","74","1316","src/org/argouml/uml/ui/behavior/use_cases/PropPanelActor.java","app","0","0","0","0","0","0","15","35","23","23","0"
"L29562","PropPanelExtend.java","src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtend.java","L29554","4","0","2","0","76","160","1317","src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtend.java","app","0","0","0","0","0","0","24","59","76","76","0"
"L29563","PropPanelExtensionPoint.java","src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtensionPoint.java","L29554","4","0","3","0","67","154","1318","src/org/argouml/uml/ui/behavior/use_cases/PropPanelExtensionPoint.java","app","0","0","0","0","0","0","27","59","67","67","0"
"L29564","PropPanelInclude.java","src/org/argouml/uml/ui/behavior/use_cases/PropPanelInclude.java","L29554","5","0","7","0","54","153","1319","src/org/argouml/uml/ui/behavior/use_cases/PropPanelInclude.java","app","0","0","0","0","0","0","26","72","54","54","0"
"L29565","PropPanelUseCase.java","src/org/argouml/uml/ui/behavior/use_cases/PropPanelUseCase.java","L29554","1","0","2","0","53","113","1320","src/org/argouml/uml/ui/behavior/use_cases/PropPanelUseCase.java","app","0","0","0","0","0","0","20","39","53","53","0"
"L29566","UMLExtendBaseListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendBaseListModel.java","L29554","2","0","2","0","18","63","1321","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendBaseListModel.java","app","0","0","1","0","0","0","8","36","18","18","0"
"L29567","UMLExtendExtensionListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionListModel.java","L29554","2","0","2","0","16","61","1322","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionListModel.java","app","0","0","1","0","0","0","8","36","16","16","0"
"L29568","UMLExtendExtensionPointListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionPointListModel.java","L29554","4","0","2","0","45","105","1323","src/org/argouml/uml/ui/behavior/use_cases/UMLExtendExtensionPointListModel.java","app","0","0","0","0","0","0","11","48","45","45","0"
"L29569","UMLExtensionPointExtendListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointExtendListModel.java","L29554","2","0","2","0","16","60","1324","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointExtendListModel.java","app","0","0","1","0","0","0","7","36","16","16","0"
"L29570","UMLExtensionPointLocationDocument.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointLocationDocument.java","L29554","1","0","2","0","14","61","1325","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointLocationDocument.java","app","0","0","1","0","0","0","8","38","14","14","0"
"L29571","UMLExtensionPointUseCaseListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointUseCaseListModel.java","L29554","2","0","2","0","16","60","1326","src/org/argouml/uml/ui/behavior/use_cases/UMLExtensionPointUseCaseListModel.java","app","0","0","1","0","0","0","7","36","16","16","0"
"L29572","UMLIncludeAdditionListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeAdditionListModel.java","L29554","3","0","2","0","20","67","1327","src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeAdditionListModel.java","app","0","0","1","0","0","0","9","37","20","20","0"
"L29573","UMLIncludeBaseListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeBaseListModel.java","L29554","3","0","1","1","20","62","1328","src/org/argouml/uml/ui/behavior/use_cases/UMLIncludeBaseListModel.java","app","0","0","1","0","0","0","7","34","20","20","0"
"L29574","UMLUseCaseExtendListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtendListModel.java","L29554","1","0","2","0","14","60","1329","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtendListModel.java","app","0","0","1","0","0","0","7","38","14","14","0"
"L29575","UMLUseCaseExtensionPointListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtensionPointListModel.java","L29554","4","0","2","0","48","111","1330","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseExtensionPointListModel.java","app","0","0","0","0","0","0","12","50","48","48","0"
"L29576","UMLUseCaseIncludeListModel.java","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseIncludeListModel.java","L29554","1","0","2","0","14","58","1331","src/org/argouml/uml/ui/behavior/use_cases/UMLUseCaseIncludeListModel.java","app","0","0","1","0","0","0","7","36","14","14","0"
"L30231","ActionAddAssociationSpecification.java","src/org/argouml/uml/ui/foundation/core/ActionAddAssociationSpecification.java","L30230","2","0","2","0","42","91","1333","src/org/argouml/uml/ui/foundation/core/ActionAddAssociationSpecification.java","app","0","0","1","0","0","0","14","34","42","42","0"
"L30232","ActionAddAttribute.java","src/org/argouml/uml/ui/foundation/core/ActionAddAttribute.java","L30230","8","0","4","1","74","133","1334","src/org/argouml/uml/ui/foundation/core/ActionAddAttribute.java","app","0","0","0","3","0","0","16","42","70","70","1"
"L30233","ActionAddClientDependencyAction.java","src/org/argouml/uml/ui/foundation/core/ActionAddClientDependencyAction.java","L30230","7","0","2","0","60","118","1335","src/org/argouml/uml/ui/foundation/core/ActionAddClientDependencyAction.java","app","0","0","0","0","0","0","11","46","60","60","0"
"L30234","ActionAddDataType.java","src/org/argouml/uml/ui/foundation/core/ActionAddDataType.java","L30230","9","0","3","0","36","80","1336","src/org/argouml/uml/ui/foundation/core/ActionAddDataType.java","app","0","0","0","0","0","0","9","34","36","36","0"
"L30235","ActionAddEnumeration.java","src/org/argouml/uml/ui/foundation/core/ActionAddEnumeration.java","L30230","9","0","3","0","40","83","1337","src/org/argouml/uml/ui/foundation/core/ActionAddEnumeration.java","app","0","0","0","0","0","0","8","34","40","40","0"
"L30236","ActionAddEnumerationLiteral.java","src/org/argouml/uml/ui/foundation/core/ActionAddEnumerationLiteral.java","L30230","3","0","3","0","33","81","1338","src/org/argouml/uml/ui/foundation/core/ActionAddEnumerationLiteral.java","app","0","0","0","0","0","0","10","37","31","31","1"
"L30237","ActionAddLiteral.java","src/org/argouml/uml/ui/foundation/core/ActionAddLiteral.java","L30230","3","0","3","0","30","71","1339","src/org/argouml/uml/ui/foundation/core/ActionAddLiteral.java","app","0","0","0","0","0","0","8","32","30","30","0"
"L30238","ActionAddOperation.java","src/org/argouml/uml/ui/foundation/core/ActionAddOperation.java","L30230","6","0","4","1","70","128","1340","src/org/argouml/uml/ui/foundation/core/ActionAddOperation.java","app","0","0","0","3","0","0","18","39","68","68","1"
"L30239","ActionAddSupplierDependencyAction.java","src/org/argouml/uml/ui/foundation/core/ActionAddSupplierDependencyAction.java","L30230","7","0","2","0","60","118","1341","src/org/argouml/uml/ui/foundation/core/ActionAddSupplierDependencyAction.java","app","0","0","0","1","0","0","11","46","60","60","0"
"L30240","ActionNewClass.java","src/org/argouml/uml/ui/foundation/core/ActionNewClass.java","L30230","3","0","3","0","25","68","1342","src/org/argouml/uml/ui/foundation/core/ActionNewClass.java","app","0","0","0","0","0","0","7","35","25","25","0"
"L30241","ActionNewInnerClass.java","src/org/argouml/uml/ui/foundation/core/ActionNewInnerClass.java","L30230","2","0","3","0","22","64","1343","src/org/argouml/uml/ui/foundation/core/ActionNewInnerClass.java","app","0","0","0","0","0","0","7","34","22","22","0"
"L30242","ActionNewInterface.java","src/org/argouml/uml/ui/foundation/core/ActionNewInterface.java","L30230","2","0","0","0","26","70","1344","src/org/argouml/uml/ui/foundation/core/ActionNewInterface.java","app","0","0","0","0","0","0","8","35","26","26","0"
"L30243","ActionNewModelElementConstraint.java","src/org/argouml/uml/ui/foundation/core/ActionNewModelElementConstraint.java","L30230","1","0","3","0","19","66","1345","src/org/argouml/uml/ui/foundation/core/ActionNewModelElementConstraint.java","app","0","0","1","0","0","0","8","38","19","19","0"
"L30244","ActionNewParameter.java","src/org/argouml/uml/ui/foundation/core/ActionNewParameter.java","L30230","3","0","3","0","30","75","1346","src/org/argouml/uml/ui/foundation/core/ActionNewParameter.java","app","0","0","0","0","0","0","8","36","30","30","0"
"L30245","ActionSetAssociationEndAggregation.java","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndAggregation.java","L30230","5","0","3","0","44","105","1347","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndAggregation.java","app","0","0","0","0","0","0","13","47","44","44","0"
"L30246","ActionSetAssociationEndMultiplicity.java","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndMultiplicity.java","L30230","7","0","4","0","32","78","1348","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndMultiplicity.java","app","0","0","0","0","0","0","7","38","32","32","0"
"L30247","ActionSetAssociationEndNavigable.java","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndNavigable.java","L30230","3","0","3","0","30","78","1349","src/org/argouml/uml/ui/foundation/core/ActionSetAssociationEndNavigable.java","app","0","0","0","0","0","0","9","38","30","30","0"
